forecast_date,version,scenario_id,date,planning_shop_cluster,shipping_wh,sales_forecast_items
2024-06-04,1,0,2024-07-29,CY,2,41
2024-06-04,1,0,2024-07-29,CY,1,0
2024-06-04,1,0,2024-07-29,CY,3,0
2024-06-04,1,0,2024-07-29,CY,4,0
2024-06-04,1,0,2024-07-30,CY,4,0
2024-06-04,1,0,2024-07-30,CY,2,43
2024-06-04,1,0,2024-07-30,CY,3,0
2024-06-04,1,0,2024-07-30,CY,1,0
2024-06-04,1,0,2024-07-31,CY,2,46
2024-06-04,1,0,2024-07-31,CY,1,0
2024-06-04,1,0,2024-07-31,CY,3,0
2024-06-04,1,0,2024-07-31,CY,4,0
2024-06-04,1,0,2024-08-01,CY,4,0
2024-06-04,1,0,2024-08-01,CY,1,0
2024-06-04,1,0,2024-08-01,CY,3,0
2024-06-04,1,0,2024-08-01,CY,2,92
2024-06-04,1,0,2024-08-02,CY,1,0
2024-06-04,1,0,2024-08-02,CY,4,0
2024-06-04,1,0,2024-08-02,CY,2,78
2024-06-04,1,0,2024-08-02,CY,3,0
2024-06-04,1,0,2024-08-03,CY,3,0
2024-06-04,1,0,2024-08-03,CY,4,0
2024-06-04,1,0,2024-08-03,CY,1,0
2024-06-04,1,0,2024-08-03,CY,2,76
2024-06-04,1,0,2024-08-04,CY,2,96
2024-06-04,1,0,2024-08-04,CY,1,0
2024-06-04,1,0,2024-08-04,CY,3,0
2024-06-04,1,0,2024-08-04,CY,4,0
2024-06-04,1,0,2024-08-05,CY,4,0
2024-06-04,1,0,2024-08-05,CY,1,0
2024-06-04,1,0,2024-08-05,CY,3,0
2024-06-04,1,0,2024-08-05,CY,2,29
2024-06-04,1,0,2024-08-06,CY,2,33
2024-06-04,1,0,2024-08-06,CY,3,0
2024-06-04,1,0,2024-08-06,CY,4,0
2024-06-04,1,0,2024-08-06,CY,1,0
2024-06-04,1,0,2024-08-07,CY,3,0
2024-06-04,1,0,2024-08-07,CY,1,0
2024-06-04,1,0,2024-08-07,CY,4,0
2024-06-04,1,0,2024-08-07,CY,2,35
2024-06-04,1,0,2024-08-08,CY,4,0
2024-06-04,1,0,2024-08-08,CY,3,0
2024-06-04,1,0,2024-08-08,CY,1,0
2024-06-04,1,0,2024-08-08,CY,2,37
2024-06-04,1,0,2024-08-09,CY,1,0
2024-06-04,1,0,2024-08-09,CY,3,0
2024-06-04,1,0,2024-08-09,CY,2,32
2024-06-04,1,0,2024-08-09,CY,4,0
2024-06-04,1,0,2024-08-10,CY,4,0
2024-06-04,1,0,2024-08-10,CY,1,0
2024-06-04,1,0,2024-08-10,CY,3,0
2024-06-04,1,0,2024-08-10,CY,2,32
2024-06-04,1,0,2024-08-11,CY,3,0
2024-06-04,1,0,2024-08-11,CY,2,36
2024-06-04,1,0,2024-08-11,CY,4,0
2024-06-04,1,0,2024-08-11,CY,1,0
2024-06-04,1,0,2024-08-12,CY,4,0
2024-06-04,1,0,2024-08-12,CY,1,0
2024-06-04,1,0,2024-08-12,CY,3,0
2024-06-04,1,0,2024-08-12,CY,2,32
2024-06-04,1,0,2024-08-13,CY,2,33
2024-06-04,1,0,2024-08-13,CY,3,0
2024-06-04,1,0,2024-08-13,CY,1,0
2024-06-04,1,0,2024-08-13,CY,4,0
2024-06-04,1,0,2024-08-14,CY,2,36
2024-06-04,1,0,2024-08-14,CY,1,0
2024-06-04,1,0,2024-08-14,CY,3,0
2024-06-04,1,0,2024-08-14,CY,4,0
2024-06-04,1,0,2024-08-15,CY,4,0
2024-06-04,1,0,2024-08-15,CY,1,0
2024-06-04,1,0,2024-08-15,CY,3,0
2024-06-04,1,0,2024-08-15,CY,2,94
2024-06-04,1,0,2024-08-16,CY,2,71
2024-06-04,1,0,2024-08-16,CY,1,0
2024-06-04,1,0,2024-08-16,CY,4,0
2024-06-04,1,0,2024-08-16,CY,3,0
2024-06-04,1,0,2024-08-17,CY,4,0
2024-06-04,1,0,2024-08-17,CY,2,73
2024-06-04,1,0,2024-08-17,CY,3,0
2024-06-04,1,0,2024-08-17,CY,1,0
2024-06-04,1,0,2024-08-18,CY,1,0
2024-06-04,1,0,2024-08-18,CY,3,0
2024-06-04,1,0,2024-08-18,CY,4,0
2024-06-04,1,0,2024-08-18,CY,2,97
2024-06-04,1,0,2024-08-19,CY,1,0
2024-06-04,1,0,2024-08-19,CY,2,29
2024-06-04,1,0,2024-08-19,CY,4,0
2024-06-04,1,0,2024-08-19,CY,3,0
2024-06-04,1,0,2024-08-20,CY,2,33
2024-06-04,1,0,2024-08-20,CY,3,0
2024-06-04,1,0,2024-08-20,CY,4,0
2024-06-04,1,0,2024-08-20,CY,1,0
2024-06-04,1,0,2024-08-21,CY,4,0
2024-06-04,1,0,2024-08-21,CY,3,0
2024-06-04,1,0,2024-08-21,CY,2,36
2024-06-04,1,0,2024-08-21,CY,1,0
2024-06-04,1,0,2024-08-22,CY,4,0
2024-06-04,1,0,2024-08-22,CY,3,0
2024-06-04,1,0,2024-08-22,CY,1,0
2024-06-04,1,0,2024-08-22,CY,2,37
2024-06-04,1,0,2024-08-23,CY,1,0
2024-06-04,1,0,2024-08-23,CY,2,32
2024-06-04,1,0,2024-08-23,CY,4,0
2024-06-04,1,0,2024-08-23,CY,3,0
2024-06-04,1,0,2024-08-24,CY,1,0
2024-06-04,1,0,2024-08-24,CY,2,33
2024-06-04,1,0,2024-08-24,CY,4,0
2024-06-04,1,0,2024-08-24,CY,3,0
2024-06-04,1,0,2024-08-25,CY,4,0
2024-06-04,1,0,2024-08-25,CY,3,0
2024-06-04,1,0,2024-08-25,CY,1,0
2024-06-04,1,0,2024-08-25,CY,2,37
2024-06-04,1,0,2024-05-27,CZ,4,0
2024-06-04,1,0,2024-05-27,CZ,1,0
2024-06-04,1,0,2024-05-27,CZ,2,0
2024-06-04,1,0,2024-05-27,CZ,3,2428
2024-06-04,1,0,2024-05-28,CZ,2,0
2024-06-04,1,0,2024-05-28,CZ,1,0
2024-06-04,1,0,2024-05-28,CZ,4,0
2024-06-04,1,0,2024-05-28,CZ,3,2934
2024-06-04,1,0,2024-05-29,CZ,2,0
2024-06-04,1,0,2024-05-29,CZ,3,3379
2024-06-04,1,0,2024-05-29,CZ,4,0
2024-06-04,1,0,2024-05-29,CZ,1,0
2024-06-04,1,0,2024-05-30,CZ,1,0
2024-06-04,1,0,2024-05-30,CZ,2,0
2024-06-04,1,0,2024-05-30,CZ,3,2922
2024-06-04,1,0,2024-05-30,CZ,4,0
2024-06-04,1,0,2024-05-31,CZ,2,0
2024-06-04,1,0,2024-05-31,CZ,1,0
2024-06-04,1,0,2024-05-31,CZ,3,3047
2024-06-04,1,0,2024-05-31,CZ,4,0
2024-06-04,1,0,2024-06-01,CZ,3,2923
2024-06-04,1,0,2024-06-01,CZ,1,0
2024-06-04,1,0,2024-06-01,CZ,4,0
2024-06-04,1,0,2024-06-01,CZ,2,0
2024-06-04,1,0,2024-06-02,CZ,3,3837
2024-06-04,1,0,2024-06-02,CZ,2,0
2024-06-04,1,0,2024-06-02,CZ,1,0
2024-06-04,1,0,2024-06-02,CZ,4,0
2024-06-04,1,0,2024-06-03,CZ,2,0
2024-06-04,1,0,2024-06-03,CZ,1,0
2024-06-04,1,0,2024-06-03,CZ,4,0
2024-06-04,1,0,2024-06-03,CZ,3,2250
2024-06-04,1,0,2024-06-04,CZ,4,0
2024-06-04,1,0,2024-06-04,CZ,1,0
2024-06-04,1,0,2024-06-04,CZ,3,2429
2024-06-04,1,0,2024-06-04,CZ,2,0
2024-06-04,1,0,2024-06-05,CZ,4,0
2024-06-04,1,0,2024-06-05,CZ,1,0
2024-06-04,1,0,2024-06-05,CZ,3,2581
2024-06-04,1,0,2024-06-05,CZ,2,0
2024-06-04,1,0,2024-06-06,CZ,4,0
2024-06-04,1,0,2024-06-06,CZ,2,0
2024-06-04,1,0,2024-06-06,CZ,1,0
2024-06-04,1,0,2024-06-06,CZ,3,2421
2024-06-04,1,0,2024-06-07,CZ,1,0
2024-06-04,1,0,2024-06-07,CZ,4,0
2024-06-04,1,0,2024-06-07,CZ,3,2319
2024-06-04,1,0,2024-06-07,CZ,2,0
2024-06-04,1,0,2024-06-08,CZ,3,2363
2024-06-04,1,0,2024-06-08,CZ,2,0
2024-06-04,1,0,2024-06-08,CZ,1,0
2024-06-04,1,0,2024-06-08,CZ,4,0
2024-06-04,1,0,2024-06-09,CZ,4,0
2024-06-04,1,0,2024-06-09,CZ,3,2879
2024-06-04,1,0,2024-06-09,CZ,1,0
2024-06-04,1,0,2024-06-09,CZ,2,0
2024-06-04,1,0,2024-06-10,CZ,3,2253
2024-06-04,1,0,2024-06-10,CZ,1,0
2024-06-04,1,0,2024-06-10,CZ,4,0
2024-06-04,1,0,2024-06-10,CZ,2,0
2024-06-04,1,0,2024-06-11,CZ,4,0
2024-06-04,1,0,2024-06-11,CZ,1,0
2024-06-04,1,0,2024-06-11,CZ,2,0
2024-06-04,1,0,2024-06-11,CZ,3,2435
2024-06-04,1,0,2024-06-12,CZ,2,0
2024-06-04,1,0,2024-06-12,CZ,1,0
2024-06-04,1,0,2024-06-12,CZ,4,0
2024-06-04,1,0,2024-06-12,CZ,3,2722
2024-06-04,1,0,2024-06-13,CZ,1,0
2024-06-04,1,0,2024-06-13,CZ,4,0
2024-06-04,1,0,2024-06-13,CZ,3,2560
2024-06-04,1,0,2024-06-13,CZ,2,0
2024-06-04,1,0,2024-06-14,CZ,4,0
2024-06-04,1,0,2024-06-14,CZ,2,0
2024-06-04,1,0,2024-06-14,CZ,1,0
2024-06-04,1,0,2024-06-14,CZ,3,3935
2024-06-04,1,0,2024-06-15,CZ,2,0
2024-06-04,1,0,2024-06-15,CZ,4,0
2024-06-04,1,0,2024-06-15,CZ,1,0
2024-06-04,1,0,2024-06-15,CZ,3,4293
2024-06-04,1,0,2024-06-16,CZ,4,0
2024-06-04,1,0,2024-06-16,CZ,2,0
2024-06-04,1,0,2024-06-16,CZ,3,5454
2024-06-04,1,0,2024-06-16,CZ,1,0
2024-06-04,1,0,2024-06-17,CZ,1,0
2024-06-04,1,0,2024-06-17,CZ,2,0
2024-06-04,1,0,2024-06-17,CZ,3,2229
2024-06-04,1,0,2024-06-17,CZ,4,0
2024-06-04,1,0,2024-06-18,CZ,1,0
2024-06-04,1,0,2024-06-18,CZ,2,0
2024-06-04,1,0,2024-06-18,CZ,3,2589
2024-06-04,1,0,2024-06-18,CZ,4,0
2024-06-04,1,0,2024-06-19,CZ,4,0
2024-06-04,1,0,2024-06-19,CZ,2,0
2024-06-04,1,0,2024-06-19,CZ,1,0
2024-06-04,1,0,2024-06-19,CZ,3,2660
2024-06-04,1,0,2024-06-20,CZ,3,4689
2024-06-04,1,0,2024-06-20,CZ,1,0
2024-06-04,1,0,2024-06-20,CZ,4,0
2024-06-04,1,0,2024-06-20,CZ,2,0
2024-06-04,1,0,2024-06-21,CZ,1,0
2024-06-04,1,0,2024-06-21,CZ,3,4357
2024-06-04,1,0,2024-06-21,CZ,2,0
2024-06-04,1,0,2024-06-21,CZ,4,0
2024-06-04,1,0,2024-06-22,CZ,1,0
2024-06-04,1,0,2024-06-22,CZ,3,3875
2024-06-04,1,0,2024-06-22,CZ,2,0
2024-06-04,1,0,2024-06-22,CZ,4,0
2024-06-04,1,0,2024-06-23,CZ,2,0
2024-06-04,1,0,2024-06-23,CZ,3,6490
2024-06-04,1,0,2024-06-23,CZ,1,0
2024-06-04,1,0,2024-06-23,CZ,4,0
2024-06-04,1,0,2024-06-24,CZ,2,0
2024-06-04,1,0,2024-06-24,CZ,1,0
2024-06-04,1,0,2024-06-24,CZ,3,2214
2024-06-04,1,0,2024-06-24,CZ,4,0
2024-06-04,1,0,2024-06-25,CZ,1,0
2024-06-04,1,0,2024-06-25,CZ,4,0
2024-06-04,1,0,2024-06-25,CZ,3,2510
2024-06-04,1,0,2024-06-25,CZ,2,0
2024-06-04,1,0,2024-06-26,CZ,1,0
2024-06-04,1,0,2024-06-26,CZ,2,0
2024-06-04,1,0,2024-06-26,CZ,4,0
2024-06-04,1,0,2024-06-26,CZ,3,2683
2024-06-04,1,0,2024-06-27,CZ,2,0
2024-06-04,1,0,2024-06-27,CZ,1,0
2024-06-04,1,0,2024-06-27,CZ,3,2519
2024-06-04,1,0,2024-06-27,CZ,4,0
2024-06-04,1,0,2024-06-28,CZ,4,0
2024-06-04,1,0,2024-06-28,CZ,1,0
2024-06-04,1,0,2024-06-28,CZ,3,2412
2024-06-04,1,0,2024-06-28,CZ,2,0
2024-06-04,1,0,2024-06-29,CZ,2,0
2024-06-04,1,0,2024-06-29,CZ,4,0
2024-06-04,1,0,2024-06-29,CZ,3,2461
2024-06-04,1,0,2024-06-29,CZ,1,0
2024-06-04,1,0,2024-06-30,CZ,4,0
2024-06-04,1,0,2024-06-30,CZ,3,2996
2024-06-04,1,0,2024-06-30,CZ,2,0
2024-06-04,1,0,2024-06-30,CZ,1,0
2024-06-04,1,0,2024-07-01,CZ,1,0
2024-06-04,1,0,2024-07-01,CZ,2,0
2024-06-04,1,0,2024-07-01,CZ,4,0
2024-06-04,1,0,2024-07-01,CZ,3,1757
2024-06-04,1,0,2024-07-02,CZ,1,0
2024-06-04,1,0,2024-07-02,CZ,4,0
2024-06-04,1,0,2024-07-02,CZ,2,0
2024-06-04,1,0,2024-07-02,CZ,3,1900
2024-06-04,1,0,2024-07-03,CZ,1,0
2024-06-04,1,0,2024-07-03,CZ,4,0
2024-06-04,1,0,2024-07-03,CZ,3,1968
2024-06-04,1,0,2024-07-03,CZ,2,0
2024-06-04,1,0,2024-07-04,CZ,4,0
2024-06-04,1,0,2024-07-04,CZ,1,0
2024-06-04,1,0,2024-07-04,CZ,2,0
2024-06-04,1,0,2024-07-04,CZ,3,7214
2024-06-04,1,0,2024-07-05,CZ,1,0
2024-06-04,1,0,2024-07-05,CZ,3,6299
2024-06-04,1,0,2024-07-05,CZ,4,0
2024-06-04,1,0,2024-07-05,CZ,2,0
2024-06-04,1,0,2024-07-06,CZ,4,0
2024-06-04,1,0,2024-07-06,CZ,1,0
2024-06-04,1,0,2024-07-06,CZ,2,0
2024-06-04,1,0,2024-07-06,CZ,3,6026
2024-06-04,1,0,2024-07-07,CZ,3,8930
2024-06-04,1,0,2024-07-07,CZ,2,0
2024-06-04,1,0,2024-07-07,CZ,1,0
2024-06-04,1,0,2024-07-07,CZ,4,0
2024-06-04,1,0,2024-07-08,CZ,1,0
2024-06-04,1,0,2024-07-08,CZ,4,0
2024-06-04,1,0,2024-07-08,CZ,2,0
2024-06-04,1,0,2024-07-08,CZ,3,1543
2024-06-04,1,0,2024-07-09,CZ,4,0
2024-06-04,1,0,2024-07-09,CZ,1,0
2024-06-04,1,0,2024-07-09,CZ,3,1915
2024-06-04,1,0,2024-07-09,CZ,2,0
2024-06-04,1,0,2024-07-10,CZ,2,0
2024-06-04,1,0,2024-07-10,CZ,4,0
2024-06-04,1,0,2024-07-10,CZ,1,0
2024-06-04,1,0,2024-07-10,CZ,3,1984
2024-06-04,1,0,2024-07-11,CZ,1,0
2024-06-04,1,0,2024-07-11,CZ,3,4353
2024-06-04,1,0,2024-07-11,CZ,4,0
2024-06-04,1,0,2024-07-11,CZ,2,0
2024-06-04,1,0,2024-07-12,CZ,3,4023
2024-06-04,1,0,2024-07-12,CZ,1,0
2024-06-04,1,0,2024-07-12,CZ,4,0
2024-06-04,1,0,2024-07-12,CZ,2,0
2024-06-04,1,0,2024-07-13,CZ,2,0
2024-06-04,1,0,2024-07-13,CZ,4,0
2024-06-04,1,0,2024-07-13,CZ,1,0
2024-06-04,1,0,2024-07-13,CZ,3,3794
2024-06-04,1,0,2024-07-14,CZ,2,0
2024-06-04,1,0,2024-07-14,CZ,4,0
2024-06-04,1,0,2024-07-14,CZ,3,5161
2024-06-04,1,0,2024-07-14,CZ,1,0
2024-06-04,1,0,2024-07-15,CZ,4,0
2024-06-04,1,0,2024-07-15,CZ,1,0
2024-06-04,1,0,2024-07-15,CZ,2,0
2024-06-04,1,0,2024-07-15,CZ,3,1632
2024-06-04,1,0,2024-07-16,CZ,3,1931
2024-06-04,1,0,2024-07-16,CZ,4,0
2024-06-04,1,0,2024-07-16,CZ,1,0
2024-06-04,1,0,2024-07-16,CZ,2,0
2024-06-04,1,0,2024-07-17,CZ,1,0
2024-06-04,1,0,2024-07-17,CZ,2,0
2024-06-04,1,0,2024-07-17,CZ,4,0
2024-06-04,1,0,2024-07-17,CZ,3,1999
2024-06-04,1,0,2024-07-18,CZ,3,6580
2024-06-04,1,0,2024-07-18,CZ,4,0
2024-06-04,1,0,2024-07-18,CZ,2,0
2024-06-04,1,0,2024-07-18,CZ,1,0
2024-06-04,1,0,2024-07-19,CZ,4,0
2024-06-04,1,0,2024-07-19,CZ,2,0
2024-06-04,1,0,2024-07-19,CZ,1,0
2024-06-04,1,0,2024-07-19,CZ,3,6149
2024-06-04,1,0,2024-07-20,CZ,3,5367
2024-06-04,1,0,2024-07-20,CZ,2,0
2024-06-04,1,0,2024-07-20,CZ,1,0
2024-06-04,1,0,2024-07-20,CZ,4,0
2024-06-04,1,0,2024-07-21,CZ,3,7212
2024-06-04,1,0,2024-07-21,CZ,1,0
2024-06-04,1,0,2024-07-21,CZ,4,0
2024-06-04,1,0,2024-07-21,CZ,2,0
2024-06-04,1,0,2024-07-22,CZ,4,0
2024-06-04,1,0,2024-07-22,CZ,1,0
2024-06-04,1,0,2024-07-22,CZ,2,0
2024-06-04,1,0,2024-07-22,CZ,3,1567
2024-06-04,1,0,2024-07-23,CZ,1,0
2024-06-04,1,0,2024-07-23,CZ,4,0
2024-06-04,1,0,2024-07-23,CZ,3,1945
2024-06-04,1,0,2024-07-23,CZ,2,0
2024-06-04,1,0,2024-07-24,CZ,1,0
2024-06-04,1,0,2024-07-24,CZ,4,0
2024-06-04,1,0,2024-07-24,CZ,3,2014
2024-06-04,1,0,2024-07-24,CZ,2,0
2024-06-04,1,0,2024-07-25,CZ,2,0
2024-06-04,1,0,2024-07-25,CZ,3,1977
2024-06-04,1,0,2024-07-25,CZ,4,0
2024-06-04,1,0,2024-07-25,CZ,1,0
2024-06-04,1,0,2024-07-26,CZ,1,0
2024-06-04,1,0,2024-07-26,CZ,2,0
2024-06-04,1,0,2024-07-26,CZ,4,0
2024-06-04,1,0,2024-07-26,CZ,3,1940
2024-06-04,1,0,2024-07-27,CZ,1,0
2024-06-04,1,0,2024-07-27,CZ,3,1916
2024-06-04,1,0,2024-07-27,CZ,2,0
2024-06-04,1,0,2024-07-27,CZ,4,0
2024-06-04,1,0,2024-07-28,CZ,1,0
2024-06-04,1,0,2024-07-28,CZ,4,0
2024-06-04,1,0,2024-07-28,CZ,3,2348
2024-06-04,1,0,2024-07-28,CZ,2,0
2024-06-04,1,0,2024-07-29,CZ,3,1812
2024-06-04,1,0,2024-07-29,CZ,2,0
2024-06-04,1,0,2024-07-29,CZ,4,0
2024-06-04,1,0,2024-07-29,CZ,1,0
2024-06-04,1,0,2024-07-30,CZ,2,0
2024-06-04,1,0,2024-07-30,CZ,4,0
2024-06-04,1,0,2024-07-30,CZ,1,0
2024-06-04,1,0,2024-07-30,CZ,3,1960
2024-06-04,1,0,2024-07-31,CZ,3,2037
2024-06-04,1,0,2024-07-31,CZ,1,0
2024-06-04,1,0,2024-07-31,CZ,2,0
2024-06-04,1,0,2024-07-31,CZ,4,0
2024-06-04,1,0,2024-08-01,CZ,1,0
2024-06-04,1,0,2024-08-01,CZ,4,0
2024-06-04,1,0,2024-08-01,CZ,2,0
2024-06-04,1,0,2024-08-01,CZ,3,5573
2024-06-04,1,0,2024-08-02,CZ,2,0
2024-06-04,1,0,2024-08-02,CZ,3,5205
2024-06-04,1,0,2024-08-02,CZ,1,0
2024-06-04,1,0,2024-08-02,CZ,4,0
2024-06-04,1,0,2024-08-03,CZ,4,0
2024-06-04,1,0,2024-08-03,CZ,2,0
2024-06-04,1,0,2024-08-03,CZ,3,5368
2024-06-04,1,0,2024-08-03,CZ,1,0
2024-06-04,1,0,2024-08-04,CZ,4,0
2024-06-04,1,0,2024-08-04,CZ,1,0
2024-06-04,1,0,2024-08-04,CZ,3,7005
2024-06-04,1,0,2024-08-04,CZ,2,0
2024-06-04,1,0,2024-08-05,CZ,4,0
2024-06-04,1,0,2024-08-05,CZ,2,0
2024-06-04,1,0,2024-08-05,CZ,3,1812
2024-06-04,1,0,2024-08-05,CZ,1,0
2024-06-04,1,0,2024-08-06,CZ,4,0
2024-06-04,1,0,2024-08-06,CZ,3,2088
2024-06-04,1,0,2024-08-06,CZ,2,0
2024-06-04,1,0,2024-08-06,CZ,1,0
2024-06-04,1,0,2024-08-07,CZ,3,2253
2024-06-04,1,0,2024-08-07,CZ,1,0
2024-06-04,1,0,2024-08-07,CZ,2,0
2024-06-04,1,0,2024-08-07,CZ,4,0
2024-06-04,1,0,2024-08-08,CZ,1,0
2024-06-04,1,0,2024-08-08,CZ,2,0
2024-06-04,1,0,2024-08-08,CZ,4,0
2024-06-04,1,0,2024-08-08,CZ,3,2088
2024-06-04,1,0,2024-08-09,CZ,1,0
2024-06-04,1,0,2024-08-09,CZ,4,0
2024-06-04,1,0,2024-08-09,CZ,3,1977
2024-06-04,1,0,2024-08-09,CZ,2,0
2024-06-04,1,0,2024-08-10,CZ,2,0
2024-06-04,1,0,2024-08-10,CZ,3,2033
2024-06-04,1,0,2024-08-10,CZ,1,0
2024-06-04,1,0,2024-08-10,CZ,4,0
2024-06-04,1,0,2024-08-11,CZ,2,0
2024-06-04,1,0,2024-08-11,CZ,4,0
2024-06-04,1,0,2024-08-11,CZ,3,2474
2024-06-04,1,0,2024-08-11,CZ,1,0
2024-06-04,1,0,2024-08-12,CZ,4,0
2024-06-04,1,0,2024-08-12,CZ,3,1992
2024-06-04,1,0,2024-08-12,CZ,1,0
2024-06-04,1,0,2024-08-12,CZ,2,0
2024-06-04,1,0,2024-08-13,CZ,4,0
2024-06-04,1,0,2024-08-13,CZ,3,2103
2024-06-04,1,0,2024-08-13,CZ,2,0
2024-06-04,1,0,2024-08-13,CZ,1,0
2024-06-04,1,0,2024-08-14,CZ,2,0
2024-06-04,1,0,2024-08-14,CZ,4,0
2024-06-04,1,0,2024-08-14,CZ,1,0
2024-06-04,1,0,2024-08-14,CZ,3,2270
2024-06-04,1,0,2024-08-15,CZ,3,5387
2024-06-04,1,0,2024-08-15,CZ,1,0
2024-06-04,1,0,2024-08-15,CZ,2,0
2024-06-04,1,0,2024-08-15,CZ,4,0
2024-06-04,1,0,2024-08-16,CZ,2,0
2024-06-04,1,0,2024-08-16,CZ,3,5020
2024-06-04,1,0,2024-08-16,CZ,4,0
2024-06-04,1,0,2024-08-16,CZ,1,0
2024-06-04,1,0,2024-08-17,CZ,2,0
2024-06-04,1,0,2024-08-17,CZ,3,4907
2024-06-04,1,0,2024-08-17,CZ,4,0
2024-06-04,1,0,2024-08-17,CZ,1,0
2024-06-04,1,0,2024-08-18,CZ,1,0
2024-06-04,1,0,2024-08-18,CZ,4,0
2024-06-04,1,0,2024-08-18,CZ,2,0
2024-06-04,1,0,2024-08-18,CZ,3,6767
2024-06-04,1,0,2024-08-19,CZ,3,1837
2024-06-04,1,0,2024-08-19,CZ,1,0
2024-06-04,1,0,2024-08-19,CZ,4,0
2024-06-04,1,0,2024-08-19,CZ,2,0
2024-06-04,1,0,2024-08-20,CZ,4,0
2024-06-04,1,0,2024-08-20,CZ,2,0
2024-06-04,1,0,2024-08-20,CZ,3,2117
2024-06-04,1,0,2024-08-20,CZ,1,0
2024-06-04,1,0,2024-08-21,CZ,1,0
2024-06-04,1,0,2024-08-21,CZ,3,2285
2024-06-04,1,0,2024-08-21,CZ,4,0
2024-06-04,1,0,2024-08-21,CZ,2,0
2024-06-04,1,0,2024-08-22,CZ,2,0
2024-06-04,1,0,2024-08-22,CZ,3,2117
2024-06-04,1,0,2024-08-22,CZ,4,0
2024-06-04,1,0,2024-08-22,CZ,1,0
2024-06-04,1,0,2024-08-23,CZ,1,0
2024-06-04,1,0,2024-08-23,CZ,3,2005
2024-06-04,1,0,2024-08-23,CZ,2,0
2024-06-04,1,0,2024-08-23,CZ,4,0
2024-06-04,1,0,2024-08-24,CZ,1,0
2024-06-04,1,0,2024-08-24,CZ,3,2061
2024-06-04,1,0,2024-08-24,CZ,2,0
2024-06-04,1,0,2024-08-24,CZ,4,0
2024-06-04,1,0,2024-08-25,CZ,2,0
2024-06-04,1,0,2024-08-25,CZ,4,0
2024-06-04,1,0,2024-08-25,CZ,1,0
2024-06-04,1,0,2024-08-25,CZ,3,2508
2024-06-04,1,0,2024-05-27,DE,3,7732
2024-06-04,1,0,2024-05-27,DE,1,17236
2024-06-04,1,0,2024-05-27,DE,2,0
2024-06-04,1,0,2024-05-27,DE,4,0
2024-06-04,1,0,2024-05-28,DE,2,0
2024-06-04,1,0,2024-05-28,DE,3,8486
2024-06-04,1,0,2024-05-28,DE,4,0
2024-06-04,1,0,2024-05-28,DE,1,18110
2024-06-04,1,0,2024-05-29,DE,4,0
2024-06-04,1,0,2024-05-29,DE,1,22662
2024-06-04,1,0,2024-05-29,DE,2,0
2024-06-04,1,0,2024-05-29,DE,3,10805
2024-06-04,1,0,2024-05-30,DE,1,26134
2024-06-04,1,0,2024-05-30,DE,2,0
2024-06-04,1,0,2024-05-30,DE,3,13565
2024-06-04,1,0,2024-05-30,DE,4,0
2024-06-04,1,0,2024-05-31,DE,4,0
2024-06-04,1,0,2024-05-31,DE,2,0
2024-06-04,1,0,2024-05-31,DE,1,21133
2024-06-04,1,0,2024-05-31,DE,3,12315
2024-06-04,1,0,2024-06-01,DE,2,0
2024-06-04,1,0,2024-06-01,DE,4,0
2024-06-04,1,0,2024-06-01,DE,1,24199
2024-06-04,1,0,2024-06-01,DE,3,11984
2024-06-04,1,0,2024-06-02,DE,1,31262
2024-06-04,1,0,2024-06-02,DE,3,14919
2024-06-04,1,0,2024-06-02,DE,2,0
2024-06-04,1,0,2024-06-02,DE,4,0
2024-06-04,1,0,2024-06-03,DE,4,0
2024-06-04,1,0,2024-06-03,DE,2,0
2024-06-04,1,0,2024-06-03,DE,3,8960
2024-06-04,1,0,2024-06-03,DE,1,19542
2024-06-04,1,0,2024-06-04,DE,1,20243
2024-06-04,1,0,2024-06-04,DE,4,0
2024-06-04,1,0,2024-06-04,DE,2,0
2024-06-04,1,0,2024-06-04,DE,3,9323
2024-06-04,1,0,2024-06-05,DE,2,0
2024-06-04,1,0,2024-06-05,DE,3,9461
2024-06-04,1,0,2024-06-05,DE,4,0
2024-06-04,1,0,2024-06-05,DE,1,20483
2024-06-04,1,0,2024-06-06,DE,4,0
2024-06-04,1,0,2024-06-06,DE,3,11041
2024-06-04,1,0,2024-06-06,DE,1,24753
2024-06-04,1,0,2024-06-06,DE,2,0
2024-06-04,1,0,2024-06-07,DE,2,0
2024-06-04,1,0,2024-06-07,DE,3,12036
2024-06-04,1,0,2024-06-07,DE,4,0
2024-06-04,1,0,2024-06-07,DE,1,26916
2024-06-04,1,0,2024-06-08,DE,4,0
2024-06-04,1,0,2024-06-08,DE,3,12536
2024-06-04,1,0,2024-06-08,DE,1,28093
2024-06-04,1,0,2024-06-08,DE,2,0
2024-06-04,1,0,2024-06-09,DE,4,0
2024-06-04,1,0,2024-06-09,DE,1,36715
2024-06-04,1,0,2024-06-09,DE,3,16401
2024-06-04,1,0,2024-06-09,DE,2,0
2024-06-04,1,0,2024-06-10,DE,4,0
2024-06-04,1,0,2024-06-10,DE,3,8485
2024-06-04,1,0,2024-06-10,DE,1,18442
2024-06-04,1,0,2024-06-10,DE,2,0
2024-06-04,1,0,2024-06-11,DE,4,0
2024-06-04,1,0,2024-06-11,DE,1,20438
